,DateTime,WDIR,WSPD,ATMP,DEWP,VIS,GSTD,TIME,WX,WY
279,2022-01-25 05:15:00,360.0,6.7,12.0,12.0,1.3,0.0,0.19509032201612833,2.322933824235445,-6.284423477791967
278,2022-01-25 05:35:00,360.0,7.2,12.0,12.0,2.2,0.0,0.10886687485196474,2.4962870947007767,-6.753410304492861
277,2022-01-25 05:55:00,360.0,7.2,12.0,12.0,7.8,0.0,0.02181488503456116,2.4962870947007767,-6.753410304492861
276,2022-01-25 06:15:00,360.0,6.7,12.0,11.0,7.8,0.0,-0.06540312923014314,2.322933824235445,-6.284423477791967
275,2022-01-25 06:35:00,360.0,8.2,12.0,11.0,8.7,0.0,-0.15212338618991647,2.84299363563144,-7.691383957894646
274,2022-01-25 06:55:00,10.0,5.1,12.0,11.0,7.8,3.700000000000001,-0.23768589232617318,1.9052517706607575,4.730752127346564
273,2022-01-25 07:15:00,330.0,5.7,12.0,11.0,1.7,0.0,-0.32143946530316136,0.38813341119718986,5.686769949198968
272,2022-01-25 07:35:00,340.0,5.7,12.0,11.0,1.3,0.0,-0.40274668985873713,-5.130040620779351,2.484488524657301
271,2022-01-25 07:55:00,350.0,6.7,12.0,11.0,2.6,0.0,-0.48098876891938747,-4.9616227362525915,-4.502477076354897
270,2022-01-25 08:15:00,350.0,7.2,12.0,11.0,2.6,0.0,-0.555570233019602,-5.331893089704277,-4.838482828321681
269,2022-01-25 08:35:00,350.0,5.7,12.0,11.0,2.6,0.0,-0.6259234721840591,-4.221082029349219,-3.830465572421331
268,2022-01-25 08:55:00,350.0,6.2,12.0,11.0,2.6,0.0,-0.691513055782269,-4.591352382800905,-4.166471324388114
267,2022-01-25 09:15:00,350.0,6.7,12.0,11.0,3.5,0.0,-0.7518398074789773,-4.9616227362525915,-4.502477076354897
266,2022-01-25 09:35:00,350.0,8.2,12.0,11.0,1.7,0.0,-0.8064446042674827,-6.0724337966076485,-5.510494332255247
265,2022-01-25 09:55:00,350.0,8.8,11.0,11.0,0.9,0.0,-0.8549118706729464,-6.516758220749672,-5.913701234615388
264,2022-01-25 10:15:00,340.0,9.3,11.0,11.0,0.2,0.0,-0.8968727415326883,-8.370066276008416,4.05363917180928
263,2022-01-25 10:35:00,350.0,8.8,11.0,10.0,0.2,0.0,-0.9320078692827987,-6.516758220749672,-5.913701234615388
262,2022-01-25 10:55:00,350.0,8.2,11.0,11.0,0.7,0.0,-0.9600498543859286,-6.0724337966076485,-5.510494332255247
261,2022-01-25 11:15:00,350.0,8.8,11.0,11.0,3.5,0.0,-0.9807852804032304,-6.516758220749672,-5.913701234615388
260,2022-01-25 11:35:00,360.0,8.8,11.0,10.0,6.1,0.0,-0.9940563382223196,3.0510175601898384,-8.254168149935719
259,2022-01-25 11:55:00,350.0,8.8,11.0,10.0,7.8,0.0,-0.9997620270799091,-6.516758220749672,-5.913701234615388
258,2022-01-25 12:15:00,360.0,8.2,11.0,10.0,7.0,0.0,-0.9978589232386035,2.84299363563144,-7.691383957894646
257,2022-01-25 12:35:00,350.0,9.3,11.0,10.0,7.0,2.5,-0.9883615104677607,-6.887028574201358,-6.249706986582171
256,2022-01-25 12:55:00,360.0,9.3,11.0,10.0,6.1,0.0,-0.9713420698132615,3.2243708306551704,-8.723154976636613
255,2022-01-25 13:15:00,360.0,9.3,11.0,10.0,7.8,0.0,-0.9469301294951057,3.2243708306551704,-8.723154976636613
254,2022-01-25 13:35:00,360.0,9.3,11.0,9.0,8.7,0.0,-0.9153114791194472,3.2243708306551704,-8.723154976636613
253,2022-01-25 13:55:00,350.0,9.3,11.0,10.0,8.7,3.0999999999999996,-0.876726755707508,-6.887028574201358,-6.249706986582171
252,2022-01-25 14:15:00,350.0,10.8,11.0,9.0,7.0,0.0,-0.8314696123025455,-7.997839634556416,-7.257724242482522
251,2022-01-25 14:35:00,350.0,9.3,11.0,9.0,7.8,4.1,-0.7798844830928815,-6.887028574201358,-6.249706986582171
250,2022-01-25 14:55:00,10.0,10.3,11.0,9.0,7.8,0.0,-0.7223639620597556,3.8478614191776086,9.554264100327376
249,2022-01-25 15:15:00,10.0,10.3,10.0,9.0,8.7,0.0,-0.6593458151000691,3.8478614191776086,9.554264100327376
248,2022-01-25 15:35:00,10.0,9.3,11.0,9.0,7.0,0.0,-0.5913096483635822,3.474282640616676,8.626665643984913
247,2022-01-25 15:55:00,20.0,10.8,11.0,9.0,8.7,0.0,-0.5187732581605214,-7.785480158112704,7.485071723613167
246,2022-01-25 16:15:00,20.0,12.4,10.0,9.0,7.8,0.0,-0.44228869021900136,-8.938884625981252,8.593971238222526
245,2022-01-25 16:35:00,20.0,11.8,11.0,9.0,8.7,3.5999999999999996,-0.3624380382837018,-8.506357950530546,8.178133920244017
244,2022-01-25 16:55:00,20.0,10.8,11.0,9.0,8.7,0.0,-0.27982901403099236,-7.785480158112704,7.485071723613167
243,2022-01-25 17:15:00,10.0,9.3,12.0,10.0,8.7,0.0,-0.19509032201612866,3.474282640616676,8.626665643984913
242,2022-01-25 17:35:00,360.0,9.8,12.0,10.0,8.7,0.0,-0.10886687485196507,3.397724101120502,-9.192141803337504
241,2022-01-25 17:55:00,360.0,9.8,12.0,10.0,8.7,0.0,-0.021814885034560836,3.397724101120502,-9.192141803337504
240,2022-01-25 18:15:00,10.0,9.3,12.0,10.0,8.7,0.0,0.06540312923014237,3.474282640616676,8.626665643984913
239,2022-01-25 18:35:00,10.0,10.3,13.0,10.0,8.7,0.0,0.15212338618991592,3.8478614191776086,9.554264100327376
238,2022-01-25 18:55:00,20.0,10.8,13.0,10.0,8.7,0.0,0.23768589232617307,-7.785480158112704,7.485071723613167
237,2022-01-25 19:15:00,30.0,11.3,13.0,10.0,8.7,0.0,0.3214394653031615,-10.307725178878473,-4.630421323887791
236,2022-01-25 19:35:00,30.0,10.3,13.0,10.0,8.7,0.0,0.402746689858737,-9.395537109951174,-4.22064952531365
235,2022-01-25 19:55:00,30.0,10.8,13.0,11.0,8.7,0.0,0.48098876891938736,-9.851631144414824,-4.425535424600721
234,2022-01-25 20:15:00,30.0,10.8,13.0,11.0,8.7,0.0,0.5555702330196018,-9.851631144414824,-4.425535424600721
233,2022-01-25 20:35:00,30.0,9.8,13.0,11.0,8.7,2.5999999999999996,0.6259234721840586,-8.939443075487524,-4.0157636260265805
232,2022-01-25 20:55:00,40.0,10.3,13.0,11.0,8.7,0.0,0.6915130557822695,0.40509470698518707,-10.292030814099451
231,2022-01-25 21:15:00,30.0,9.3,14.0,11.0,8.7,0.0,0.7518398074789769,-8.483349041023876,-3.81087772673951
230,2022-01-25 21:35:00,30.0,10.3,14.0,11.0,8.7,0.0,0.8064446042674821,-9.395537109951174,-4.22064952531365
229,2022-01-25 21:55:00,30.0,10.3,14.0,11.0,8.7,0.0,0.8549118706729466,-9.395537109951174,-4.22064952531365
228,2022-01-25 22:15:00,50.0,8.2,14.0,11.0,8.7,3.1000000000000014,0.8968727415326883,7.720902406730692,-2.761822953366162
227,2022-01-25 22:35:00,40.0,10.3,14.0,11.0,8.7,0.0,0.9320078692827984,0.40509470698518707,-10.292030814099451
226,2022-01-25 22:55:00,50.0,8.8,14.0,11.0,8.7,2.5,0.9600498543859286,8.285846485271964,-2.963907559710028
225,2022-01-25 23:15:00,60.0,6.2,14.0,11.0,8.7,5.1000000000000005,0.9807852804032303,4.11787970635709,4.634982925963421
224,2022-01-25 23:35:00,50.0,8.2,14.0,11.0,8.7,3.1000000000000014,0.9940563382223195,7.720902406730692,-2.761822953366162
223,2022-01-25 23:55:00,50.0,7.2,14.0,11.0,8.7,4.1000000000000005,0.9997620270799091,6.779328942495243,-2.4250152761263863
222,2022-01-26 00:15:00,40.0,7.7,14.0,11.0,8.7,0.0,0.9978589232386035,0.30283779065882915,-7.694042453258812
221,2022-01-26 00:35:00,60.0,7.2,14.0,11.0,8.7,3.1000000000000005,0.9883615104677607,4.782053852543719,5.382560817247844
220,2022-01-26 00:55:00,50.0,7.7,14.0,10.0,8.7,4.1000000000000005,0.9713420698132614,7.250115674612968,-2.5934191147462746
219,2022-01-26 01:15:00,60.0,7.2,14.0,10.0,8.7,4.1000000000000005,0.9469301294951057,4.782053852543719,5.382560817247844
218,2022-01-26 01:35:00,80.0,6.7,14.0,10.0,8.7,5.1000000000000005,0.9153114791194471,-6.679272664060634,-0.5266086584289733
217,2022-01-26 01:55:00,60.0,7.2,14.0,10.0,8.7,3.1000000000000005,0.8767267557075077,4.782053852543719,5.382560817247844
216,2022-01-26 02:15:00,80.0,8.8,15.0,10.0,8.7,0.0,0.8314696123025452,-8.772776036378147,-0.6916651036082039
215,2022-01-26 02:35:00,70.0,7.2,15.0,11.0,8.7,3.1000000000000005,0.7798844830928818,-3.206381268003377,6.446636267403107
214,2022-01-26 02:55:00,70.0,6.7,15.0,11.0,8.7,2.6000000000000005,0.7223639620597556,-2.983715902169809,5.998953193277891
213,2022-01-26 03:15:00,70.0,7.7,15.0,11.0,8.7,0.0,0.659345815100069,-3.429046633836945,6.894319341528322
212,2022-01-26 03:35:00,60.0,6.2,15.0,11.0,8.7,0.0,0.5913096483635825,4.11787970635709,4.634982925963421
211,2022-01-26 03:55:00,40.0,9.3,15.0,11.0,8.7,0.0,0.5187732581605216,0.36576512378274173,-9.292804521468437
210,2022-01-26 04:15:00,40.0,9.8,15.0,11.0,8.7,0.0,0.44228869021900125,0.3854299153839644,-9.792417667783944
209,2022-01-26 04:35:00,40.0,9.3,15.0,11.0,8.7,0.0,0.3624380382837017,0.36576512378274173,-9.292804521468437
208,2022-01-26 04:55:00,40.0,9.8,14.0,11.0,8.7,2.5999999999999996,0.27982901403099203,0.3854299153839644,-9.792417667783944
207,2022-01-26 05:15:00,40.0,11.3,14.0,11.0,8.7,3.0999999999999996,0.19509032201612833,0.44442429018763246,-11.291257106730466
206,2022-01-26 05:35:00,50.0,9.8,14.0,11.0,7.8,5.6,0.10886687485196474,9.227419949507414,-3.300715236949804
205,2022-01-26 05:55:00,40.0,12.4,13.0,11.0,6.1,0.0,0.02181488503456116,0.4876868317103223,-12.39040602862458
204,2022-01-26 06:15:00,40.0,10.8,13.0,11.0,4.3,3.0999999999999996,-0.06540312923014314,0.42475949858640977,-10.791643960414959
203,2022-01-26 06:35:00,50.0,9.3,13.0,11.0,6.1,4.1,-0.15212338618991647,8.75663321738969,-3.1323113983299162
202,2022-01-26 06:55:00,40.0,10.3,13.0,11.0,5.2,3.0999999999999996,-0.23768589232617318,0.40509470698518707,-10.292030814099451
201,2022-01-26 07:15:00,40.0,11.8,13.0,11.0,7.8,2.5999999999999996,-0.32143946530316136,0.4640890817888551,-11.790870253045973
200,2022-01-26 07:35:00,40.0,10.8,13.0,11.0,6.1,0.0,-0.40274668985873713,0.42475949858640977,-10.791643960414959
199,2022-01-26 07:55:00,60.0,8.8,13.0,11.0,7.0,4.6,-0.48098876891938747,5.8447324864423225,6.578685443302921
198,2022-01-26 08:15:00,30.0,11.8,13.0,11.0,6.1,0.0,-0.555570233019602,-10.763819213342122,-4.835307223174862
197,2022-01-26 08:35:00,40.0,11.8,13.0,11.0,7.8,0.0,-0.6259234721840591,0.4640890817888551,-11.790870253045973
196,2022-01-26 08:55:00,40.0,11.3,13.0,11.0,7.8,2.5999999999999996,-0.691513055782269,0.44442429018763246,-11.291257106730466
195,2022-01-26 09:15:00,40.0,9.8,13.0,11.0,7.8,3.0999999999999996,-0.7518398074789773,0.3854299153839644,-9.792417667783944
194,2022-01-26 09:35:00,40.0,9.8,13.0,11.0,7.8,4.6,-0.8064446042674827,0.3854299153839644,-9.792417667783944
193,2022-01-26 09:55:00,50.0,8.8,13.0,10.0,8.7,4.6,-0.8549118706729464,8.285846485271964,-2.963907559710028
192,2022-01-26 10:15:00,40.0,10.8,13.0,10.0,8.7,2.5999999999999996,-0.8968727415326883,0.42475949858640977,-10.791643960414959
191,2022-01-26 10:35:00,50.0,8.2,13.0,10.0,8.7,4.200000000000001,-0.9320078692827987,7.720902406730692,-2.761822953366162
190,2022-01-26 10:55:00,40.0,10.8,13.0,10.0,8.7,3.0999999999999996,-0.9600498543859286,0.42475949858640977,-10.791643960414959
189,2022-01-26 11:15:00,40.0,11.05,13.0,10.0,8.25,0.0,-0.9807852804032304,0.4345918943870211,-11.041450533572712
188,2022-01-26 11:35:00,40.0,11.3,13.0,10.0,7.8,4.1,-0.9940563382223196,0.44442429018763246,-11.291257106730466
187,2022-01-26 11:55:00,50.0,8.8,12.0,10.0,8.7,3.0,-0.9997620270799091,8.285846485271964,-2.963907559710028
186,2022-01-26 12:15:00,50.0,7.7,13.0,10.0,8.7,4.1000000000000005,-0.9978589232386035,7.250115674612968,-2.5934191147462746
185,2022-01-26 12:35:00,40.0,12.4,12.0,9.0,8.7,0.0,-0.9883615104677607,0.4876868317103223,-12.39040602862458
184,2022-01-26 12:55:00,50.0,8.2,12.0,9.0,7.8,4.200000000000001,-0.9713420698132615,7.720902406730692,-2.761822953366162
183,2022-01-26 13:15:00,60.0,7.2,12.0,10.0,7.8,5.7,-0.9469301294951057,4.782053852543719,5.382560817247844
182,2022-01-26 13:35:00,30.0,9.8,12.0,10.0,5.2,0.0,-0.9153114791194472,-8.939443075487524,-4.0157636260265805
181,2022-01-26 13:55:00,30.0,11.8,12.0,10.0,7.0,0.0,-0.876726755707508,-10.763819213342122,-4.835307223174862
180,2022-01-26 14:15:00,50.0,9.8,11.0,10.0,7.8,3.5999999999999996,-0.8314696123025455,9.227419949507414,-3.300715236949804
179,2022-01-26 14:35:00,60.0,7.7,11.0,9.0,7.0,3.1000000000000005,-0.7798844830928815,5.114140925637032,5.756349762890055
178,2022-01-26 14:55:00,60.0,8.2,11.0,9.0,7.0,3.6000000000000014,-0.7223639620597556,5.446227998730345,6.130138708532266
177,2022-01-26 15:15:00,50.0,7.7,11.0,9.0,6.1,5.2,-0.6593458151000691,7.250115674612968,-2.5934191147462746
176,2022-01-26 15:35:00,50.0,7.2,11.0,9.0,4.3,4.6000000000000005,-0.5913096483635822,6.779328942495243,-2.4250152761263863
175,2022-01-26 15:55:00,60.0,7.7,11.0,9.0,4.3,2.6000000000000005,-0.5187732581605214,5.114140925637032,5.756349762890055
174,2022-01-26 16:15:00,50.0,8.2,11.0,9.0,7.0,4.200000000000001,-0.44228869021900136,7.720902406730692,-2.761822953366162
173,2022-01-26 16:35:00,60.0,7.7,11.0,9.0,7.8,0.0,-0.3624380382837018,5.114140925637032,5.756349762890055
172,2022-01-26 16:55:00,60.0,7.2,12.0,9.0,7.8,3.6000000000000005,-0.27982901403099236,4.782053852543719,5.382560817247844
171,2022-01-26 17:15:00,50.0,7.7,11.0,9.0,7.8,0.0,-0.19509032201612866,7.250115674612968,-2.5934191147462746
170,2022-01-26 17:35:00,60.0,7.2,12.0,9.0,7.8,3.1000000000000005,-0.10886687485196507,4.782053852543719,5.382560817247844
169,2022-01-26 17:55:00,60.0,7.2,12.0,9.0,8.7,4.1000000000000005,-0.021814885034560836,4.782053852543719,5.382560817247844
168,2022-01-26 18:15:00,70.0,8.2,12.0,9.0,7.8,2.6000000000000014,0.06540312923014237,-3.6517119996705127,7.342002415653537
167,2022-01-26 18:35:00,70.0,7.2,12.0,9.0,7.8,4.6000000000000005,0.15212338618991592,-3.206381268003377,6.446636267403107
166,2022-01-26 18:55:00,70.0,7.2,12.0,9.0,7.8,4.1000000000000005,0.23768589232617307,-3.206381268003377,6.446636267403107
165,2022-01-26 19:15:00,70.0,7.2,12.0,9.0,7.8,3.6000000000000005,0.3214394653031615,-3.206381268003377,6.446636267403107
164,2022-01-26 19:35:00,80.0,4.1,12.0,9.0,7.8,6.700000000000001,0.402746689858737,-4.087316107857999,-0.3222530596356404
163,2022-01-26 19:55:00,70.0,7.2,12.0,9.0,8.7,4.6000000000000005,0.48098876891938736,-3.206381268003377,6.446636267403107
162,2022-01-26 20:15:00,80.0,4.6,12.0,9.0,7.8,6.200000000000001,0.5555702330196018,-4.585769291743121,-0.36155221324974285
161,2022-01-26 20:35:00,80.0,6.2,12.0,9.0,8.7,4.1000000000000005,0.6259234721840586,-6.180819480175512,-0.48730950481487084
160,2022-01-26 20:55:00,80.0,4.1,12.0,9.0,7.8,4.1,0.6915130557822695,-4.087316107857999,-0.3222530596356404
159,2022-01-26 21:15:00,80.0,5.7,12.0,9.0,8.7,4.6000000000000005,0.7518398074789769,-5.6823662962903905,-0.4480103512007684
158,2022-01-26 21:35:00,80.0,5.1,13.0,9.0,8.7,3.0999999999999996,0.8064446042674821,-5.084222475628243,-0.40085136686384537
157,2022-01-26 21:55:00,80.0,5.7,13.0,9.0,8.7,3.1000000000000005,0.8549118706729466,-5.6823662962903905,-0.4480103512007684
156,2022-01-26 22:15:00,80.0,7.2,12.0,9.0,8.7,2.6000000000000005,0.8968727415326883,-7.177725847945756,-0.5659078120430758
155,2022-01-26 22:35:00,80.0,6.7,13.0,9.0,8.7,3.1000000000000005,0.9320078692827984,-6.679272664060634,-0.5266086584289733
154,2022-01-26 22:55:00,80.0,7.7,12.0,9.0,8.7,3.6000000000000005,0.9600498543859286,-7.676179031830878,-0.6052069656571784
153,2022-01-26 23:15:00,70.0,7.7,12.0,9.0,8.7,3.6000000000000005,0.9807852804032303,-3.429046633836945,6.894319341528322
152,2022-01-26 23:35:00,80.0,5.7,12.0,9.0,8.7,5.6000000000000005,0.9940563382223195,-5.6823662962903905,-0.4480103512007684
151,2022-01-26 23:55:00,80.0,7.2,12.0,9.0,8.7,4.1000000000000005,0.9997620270799091,-7.177725847945756,-0.5659078120430758
150,2022-01-27 00:15:00,80.0,7.7,12.0,9.0,8.7,3.1000000000000005,0.9978589232386035,-7.676179031830878,-0.6052069656571784
149,2022-01-27 00:35:00,80.0,5.1,12.0,9.0,8.7,7.300000000000001,0.9883615104677607,-5.084222475628243,-0.40085136686384537
148,2022-01-27 00:55:00,80.0,6.7,12.0,9.0,8.7,3.6000000000000005,0.9713420698132614,-6.679272664060634,-0.5266086584289733
147,2022-01-27 01:15:00,80.0,4.6,12.0,9.0,8.7,4.700000000000001,0.9469301294951057,-4.585769291743121,-0.36155221324974285
146,2022-01-27 01:35:00,80.0,5.1,13.0,9.0,8.7,3.700000000000001,0.9153114791194471,-5.084222475628243,-0.40085136686384537
145,2022-01-27 01:55:00,75.0,4.1,13.0,9.0,8.7,5.200000000000001,0.8767267557075077,3.56762119695306,-2.02041555009142
144,2022-01-27 02:15:00,70.0,5.7,13.0,9.0,8.7,3.1000000000000005,0.8314696123025452,-2.5383851705026736,5.103587045027459
143,2022-01-27 02:35:00,80.0,4.6,13.0,9.0,8.7,3.1000000000000005,0.7798844830928818,-4.585769291743121,-0.36155221324974285
142,2022-01-27 02:55:00,70.0,5.7,13.0,9.0,8.7,0.0,0.7223639620597556,-2.5383851705026736,5.103587045027459
141,2022-01-27 03:15:00,80.0,5.1,13.0,9.0,8.7,3.0999999999999996,0.659345815100069,-5.084222475628243,-0.40085136686384537
140,2022-01-27 03:35:00,60.0,5.1,13.0,9.0,8.7,3.0999999999999996,0.5913096483635825,3.3872881455518002,3.812647245550556
139,2022-01-27 03:55:00,70.0,5.1,13.0,9.0,8.7,2.6000000000000005,0.5187732581605216,-2.271186731502392,4.5663673560772
138,2022-01-27 04:15:00,70.0,5.1,13.0,9.0,8.7,3.0999999999999996,0.44228869021900125,-2.271186731502392,4.5663673560772
137,2022-01-27 04:35:00,70.0,5.1,13.0,9.0,8.7,3.0999999999999996,0.3624380382837017,-2.271186731502392,4.5663673560772
136,2022-01-27 04:55:00,60.0,5.7,13.0,9.0,8.7,0.0,0.27982901403099203,3.785792633263777,4.2611939803212096
135,2022-01-27 05:15:00,60.0,5.1,13.0,9.0,8.7,0.0,0.19509032201612833,3.3872881455518002,3.812647245550556
134,2022-01-27 05:35:00,50.0,5.7,13.0,9.0,8.7,0.0,0.10886687485196474,5.366968746142067,-1.9198037602667226
133,2022-01-27 05:55:00,40.0,5.7,13.0,9.0,8.7,2.499999999999999,0.02181488503456116,0.22417862425393847,-5.695589867996783
132,2022-01-27 06:15:00,50.0,7.2,13.0,9.0,8.7,0.0,-0.06540312923014314,6.779328942495243,-2.4250152761263863
131,2022-01-27 06:35:00,40.0,8.2,13.0,9.0,8.7,0.0,-0.15212338618991647,0.3225025822600518,-8.193655599574319
130,2022-01-27 06:55:00,50.0,6.7,13.0,9.0,8.7,2.6000000000000005,-0.23768589232617318,6.308542210377518,-2.2566114375064985
129,2022-01-27 07:15:00,60.0,7.2,13.0,9.0,8.7,0.0,-0.32143946530316136,4.782053852543719,5.382560817247844
128,2022-01-27 07:35:00,70.0,7.2,13.0,9.0,8.7,3.1000000000000005,-0.40274668985873713,-3.206381268003377,6.446636267403107
127,2022-01-27 07:55:00,80.0,9.3,13.0,9.0,8.7,0.0,-0.48098876891938747,-9.271229220263269,-0.7309642572223063
126,2022-01-27 08:15:00,80.0,6.7,14.0,9.0,8.7,5.1000000000000005,-0.555570233019602,-6.679272664060634,-0.5266086584289733
125,2022-01-27 08:35:00,80.0,5.7,14.0,9.0,8.7,5.6000000000000005,-0.6259234721840591,-5.6823662962903905,-0.4480103512007684
124,2022-01-27 08:55:00,80.0,6.7,14.0,9.0,8.7,5.1000000000000005,-0.691513055782269,-6.679272664060634,-0.5266086584289733
123,2022-01-27 09:15:00,80.0,7.2,14.0,9.0,8.7,4.1000000000000005,-0.7518398074789773,-7.177725847945756,-0.5659078120430758
122,2022-01-27 09:35:00,90.0,6.2,14.0,9.0,8.7,5.1000000000000005,-0.8064446042674827,-1.8569954474843209,-5.915367098331473
121,2022-01-27 09:55:00,80.0,8.2,14.0,9.0,8.7,4.200000000000001,-0.8549118706729464,-8.174632215715999,-0.6445061192712808
120,2022-01-27 10:15:00,90.0,6.2,14.0,9.0,8.7,6.7,-0.8968727415326883,-1.8569954474843209,-5.915367098331473
119,2022-01-27 10:35:00,80.0,7.2,14.0,9.0,8.7,4.6000000000000005,-0.9320078692827987,-7.177725847945756,-0.5659078120430758
118,2022-01-27 10:55:00,80.0,3.6,14.0,10.0,8.7,5.700000000000001,-0.9600498543859286,-3.588862923972878,-0.2829539060215379
117,2022-01-27 11:15:00,80.0,5.7,14.0,10.0,8.7,4.1000000000000005,-0.9807852804032304,-5.6823662962903905,-0.4480103512007684
116,2022-01-27 11:35:00,80.0,2.1,14.0,10.0,8.7,6.1,-0.9940563382223196,-2.093503372317512,-0.16505644517923046
115,2022-01-27 11:55:00,80.0,3.1,15.0,10.0,8.7,3.1,-0.9997620270799091,-3.090409740087756,-0.24365475240743542
114,2022-01-27 12:15:00,80.0,2.6,15.0,10.0,8.7,3.6,-0.9978589232386035,-2.5919565562026343,-0.20435559879333295
113,2022-01-27 12:35:00,80.0,4.1,15.0,10.0,8.7,0.0,-0.9883615104677607,-4.087316107857999,-0.3222530596356404
112,2022-01-27 12:55:00,80.0,3.6,15.0,10.0,8.7,0.0,-0.9713420698132615,-3.588862923972878,-0.2829539060215379
111,2022-01-27 13:15:00,85.0,3.1,15.0,11.0,8.7,0.0,-0.9469301294951057,2.4247458378376527,1.9314780925211084
110,2022-01-27 13:35:00,90.0,4.1,15.0,10.0,8.7,0.0,-0.9153114791194472,-1.228013118497696,-3.911775016638554
109,2022-01-27 13:55:00,90.0,2.6,15.0,10.0,8.7,3.1,-0.876726755707508,-0.7787400263643927,-2.4806378154293274
108,2022-01-27 14:15:00,90.0,2.6,15.0,11.0,8.7,0.0,-0.8314696123025455,-0.7787400263643927,-2.4806378154293274
107,2022-01-27 14:35:00,90.0,2.6,16.0,11.0,8.7,0.0,-0.7798844830928815,-0.7787400263643927,-2.4806378154293274
106,2022-01-27 14:55:00,70.0,3.1,16.0,11.0,8.7,0.0,-0.7223639620597556,-1.3805252681681208,2.7756350595763375
105,2022-01-27 15:15:00,40.0,4.1,15.0,11.0,8.7,0.0,-0.6593458151000691,0.1612512911300259,-4.096827799787159
104,2022-01-27 15:35:00,60.0,3.1,15.0,11.0,8.7,0.0,-0.5913096483635822,2.058939853178545,2.3174914629817107
103,2022-01-27 15:55:00,50.0,3.1,15.0,11.0,8.7,0.0,-0.5187732581605214,2.9188777391298966,-1.0441037994433053
102,2022-01-27 16:15:00,70.0,4.6,15.0,11.0,8.7,0.0,-0.44228869021900136,-2.048521365668824,4.118684281951984
101,2022-01-27 16:35:00,40.0,5.1,15.0,11.0,8.7,0.0,-0.3624380382837018,0.20058087433247127,-5.096054092418174
100,2022-01-27 16:55:00,40.0,5.7,15.0,11.0,8.7,0.0,-0.27982901403099236,0.22417862425393847,-5.695589867996783
99,2022-01-27 17:15:00,30.0,8.2,15.0,12.0,8.7,0.0,-0.19509032201612866,-7.4799421652038465,-3.3601287483079543
98,2022-01-27 17:35:00,30.0,8.2,14.0,12.0,8.7,0.0,-0.10886687485196507,-7.4799421652038465,-3.3601287483079543
97,2022-01-27 17:55:00,50.0,5.7,14.0,11.0,8.7,0.0,-0.021814885034560836,5.366968746142067,-1.9198037602667226
96,2022-01-27 18:15:00,60.0,6.2,14.0,12.0,7.8,3.1000000000000005,0.06540312923014237,4.11787970635709,4.634982925963421
95,2022-01-27 18:35:00,60.0,6.7,14.0,12.0,8.7,4.1000000000000005,0.15212338618991592,4.4499667794504045,5.008771871605632
94,2022-01-27 18:55:00,60.0,6.2,14.0,11.0,8.7,2.6000000000000005,0.23768589232617307,4.11787970635709,4.634982925963421
93,2022-01-27 19:15:00,70.0,5.7,14.0,11.0,8.7,4.1000000000000005,0.3214394653031615,-2.5383851705026736,5.103587045027459
92,2022-01-27 19:35:00,70.0,4.6,14.0,11.0,8.7,3.5999999999999996,0.402746689858737,-2.048521365668824,4.118684281951984
91,2022-01-27 19:55:00,60.0,5.1,14.0,11.0,8.7,5.700000000000001,0.48098876891938736,3.3872881455518002,3.812647245550556
